"","X","original_title","original_language","adult","budget","backdrop_path","homepage","id","imdb_id","popularity","poster_path","release_date","revenue","runtime","status","tagline","title","video","vote_average","vote_count","genre","production_companies","belongs_to_collection","spoken_languages","production_countries","review_count","keywords","cast_size","crew_size","director"
"43155",43155,"The Wedding Guest","en","False",0,"/8dTucjKVOShSrCJljZOQFMQVMsR.jpg","http://www.ifcfilms.com/films/the-wedding-guest",500899,"tt7645780",11.676,"/sm3PCprf2qrF90OD5vN4iPablMM.jpg","2019-03-01",386166,94,"Released","","The Wedding Guest","False",5.8,66,"Thriller,","India Take One Productions,Revolution Films,Riverstone Pictures,Ingenious Media,Stage 6 Films,Lipsync Productions,","","en,","GB,",1,"pakistan,wedding,",7,19,"Michael Winterbottom,"
"43159",43159,"Silhouette","en","False",25000,"/fqYZkIEGfDNIDALwFOmAbLoaeUr.jpg","",631322,"tt8200742",11.567,"/ihhlUtkQNWMoDJt5b7gmUTSoPpD.jpg","2019-01-28",0,114,"Released","This will hurt.","Silhouette","False",3.5,4,"Horror,Drama,Thriller,","","","en,","",0,"",4,2,"Mitch McLeod,"
"43160",43160,"Belzebuth","es","False",3600000,"/bH5YHxnl703hLsGNuG5dSTTOwZJ.jpg","",373226,"tt3662308",11.452,"/8op7hL7IOthDn2ADYRFNTBf2ywJ.jpg","2019-01-11",0,114,"Released","Don't stop praying","Belzebuth","False",6.2,58,"Horror,","Pastorela Películas,Fondo de Inversión y Estímulos al Cine (FIDECINE),","","en,es,","MX,",0,"mexico,detective,exorcism,satanism,possession,priest,violence,demon,bombing,school massacre,",15,25,"Emilio Portes,"
"43164",43164,"Mon bébé","fr","False",8000000,"/xbned4lakrSIpEPK3oBYftSgZvK.jpg","",547539,"tt7682382",11.388,"/mYK4DAFJ4PMLXxFyMPwo32xdUGe.jpg","2019-03-13",0,87,"Released","","Sweetheart","False",6.5,177,"Comedy,Drama,","Love is in the air,Pathé!,France 2 Cinéma,Les productions Chaocorp,CN8 Productions,C8 Films,","","fr,","FR,",0,"",16,22,"Lisa Azuelos,"
"43167",43167,"The Souvenir","en","False",0,"/gD2xZAlOLvX2hbcfcl7K2OSp38M.jpg","https://a24films.com/films/the-souvenir",473019,"tt6920356",11.288,"/2svhKzun22mBsbLQRParIWUg3er.jpg","2019-05-17",1036737,119,"Released","The past never stays in focus.","The Souvenir","False",6.5,105,"Romance,Mystery,Drama,","BBC Films,Sikelia Productions,Protagonist Pictures,JWH Films,British Film Institute,BFI Film Fund,A24,","The Souvenir Collection","en,","GB,US,",2,"england,drug addiction,filmmaker,filmmaking,woman director,1980s,film school,mother daughter relationship,toxic relationship,",46,29,"Joanna Hogg,"
"43172",43172,"Lo dejo cuando quiera","es","False",4833490,"/eQv9kQgOVjUDMPWPNiZv6CRVaRB.jpg","",574370,"tt8806768",11.127,"/k5LP414yqZSaRAZf9uVh1ufO2mN.jpg","2019-04-12",11788968,98,"Released","","I Can Quit Whenever I Want","False",6.2,99,"Comedy,","Mod Producciones,Telecinco Cinema,","","es,","ES,",0,"remake,drugs,",16,16,"Carlos Therón,"
"43180",43180,"Trouble","en","False",0,"/oIEvrrrjJYI4ZVmv5pTrWLCVjFv.jpg","",570480,"tt6772524",10.823,"/yfTXk9T3iNxuOcnA72AirzueLxL.jpg","2019-01-11",12127842,87,"Released","","Trouble","False",5.8,24,"Animation,Family,Comedy,","3QU Media,Cinesite Animation,Storyoscopic Films,Vanguard Animation,WV Enterprises,","","en,","CA,",0,"squirrel,singer,dog,",16,6,"Kevin Johnson,"
"43183",43183,"Never Grow Old","en","False",12000000,"/5ehRcrQceVVnnO4johTJNcmpe3m.jpg","http://rippleworld.com/index.php?pg=viewproject&project_id=1009",498743,"tt1158939",10.623,"/ulDNzqcjJpZY3SoLugmLuLCi0Ry.jpg","2019-03-15",0,101,"Released","Greed digs the deepest graves","Never Grow Old","False",5.9,99,"Western,","Ripple World Pictures,Iris Productions,Iris Films,Rezo Productions,Metro International Entertainment,Quickfire Films,Screen Ireland,Canal+,Ciné+,RTÉ,Voo-Be TV,","","en,","BE,FR,IE,LU,",2,"husband wife relationship,oregon, usa,undertaker,preacher,frontier town,outlaw gang,irish immigrant,19th century,religious community,california trail,greedy man,",28,33,"Ivan Kavanagh,"
"43196",43196,"Finding Steve McQueen","en","False",7000000,"/voFUDCuXSGiZvV0esx6uQqWBH8h.jpg","",433499,"tt6032328",10.34,"/uhmNHWTVniHHYKTsWSvSir19K1z.jpg","2019-03-15",0,91,"Released","Inspired By The Outrageous True Story Of The Greatest Bank Heist In U.S. History","Finding Steve McQueen","False",6.2,59,"Romance,Crime,","AMBI Group,BondIt,Identity Films,Paradox Studios,Premiere Picture,","","en,","US,",0,"1970s,fbi,ohio,richard nixon,based on a true story,heist,theft,investigator,watergate,bank heist,",9,15,"Mark Steven Johnson,"
"43198",43198,"Mercy Black","en","False",0,"/jc64XQudNeNsQbSwb1XtpY9ujxl.jpg","",590164,"tt8758086",10.264,"/6e0eblwQS11J5ZBb5PNoigCKWGB.jpg","2019-03-31",200046,87,"Released","She'll take away your hurt if you promise her your pain.","Mercy Black","False",6.5,118,"Horror,Mystery,Thriller,","Divide / Conquer,Blumhouse Productions,","","en,","US,",0,"child murder,horror,urban legend,mental institution,stabbing,",14,11,"Owen Egerton,"
"43204",43204,"The Beach Bum","en","False",5000000,"/sJspZTaLdaoiQcy5S5ZWcQkLLGM.jpg","",441384,"tt6511932",10.113,"/iXMxdC7T0t3dxislnUNybcvJmAH.jpg","2019-03-21",4554065,95,"Released","You gotta go low to get high.","The Beach Bum","False",5.5,260,"Comedy,","Anonymous Content,Iconoclast,Riverstone Pictures,VICE Media,Neon,","","es,en,","FR,CH,GB,US,",2,"",40,47,"Harmony Korine,"
"43205",43205,"I Trapped the Devil","en","False",1000000,"/gxSMmT42wcJJpfuo5wGc7Xc0et1.jpg","http://www.ifcfilms.com/films/i-trapped-the-devil",537476,"tt8708304",10.096,"/95ioOrJWlUTKskXpGLDlOpahu8.jpg","2019-04-26",0,84,"Released","","I Trapped the Devil","False",5.1,40,"Horror,","IFC Midnight,Yellow Veil Pictures,","","en,","US,",1,"hostage,basement,christmas,estranged brother,",10,18,"Josh Lobo,"
"43213",43213,"Aniara","sv","False",0,"/vdeGt5tTexb3MPzaur67T0lZk41.jpg","https://www.aniarafilm.com",496743,"tt7589524",9.998,"/pEpEJe8NTmwWL0hwYkZguTzEqzt.jpg","2019-02-01",40124,106,"Released","A simple trip to mars will become the journey of a lifetime.","Aniara","False",5.9,126,"Science Fiction,Drama,","Meta Film,Film Capital Stockholm,Ljud & Bildmedia,","","sv,","SE,",1,"woman director,",17,18,"Hugo Lilja,"
"43216",43216,"Les Crevettes pailletées","fr","False",0,"/yOguxIfv8a7M50Psbjc5HcYSMYk.jpg","",532938,"tt6918220",9.868,"/9GCfcwTP3YDgOcSOAwoYEZDM7Ip.jpg","2019-05-08",4509301,103,"Released","","The Shiny Shrimps","False",6.7,296,"Comedy,","Les improductibles,Kaly Productions,Charades,","","es,fr,en,de,","FR,",0,"homophobia,sports team,gay interest,gay pride,gay friends,queer,lgbt interest,",14,16,"Cédric Le Gallo,"
"43221",43221,"गल्ली बॉय","hi","False",5782853,"/gcZbciueHH7WmD03GcVZX7LYqmR.jpg","",491625,"tt2395469",9.837,"/4RE7TD5TqEXbPKyUHcn7CSeMlrJ.jpg","2019-02-14",33974264,156,"Released","","Gully Boy","False",7.6,92,"Drama,Music,","Excel Entertainment,Tiger Baby,","","en,hi,","IN,",0,"slum,rap music,ghetto,mumbai (bombay), india,rapper,poverty,rap star,rapper wannabe,",34,67,"Zoya Akhtar,"
"43224",43224,"Just Add Romance","en","False",84,"/isvHZEzGHCqOtmS3KL28dZcG7AD.jpg","https://www.hallmarkchannel.com/just-add-romance",583722,"tt9759926",9.786,"/hadnEz3JSDgmBVqVrOcdRSIOatY.jpg","2019-03-02",0,90,"Released","","Just Add Romance","False",6,23,"TV Movie,Romance,","The Hallmark Channel,","","en,","US,",0,"cooking,food,culinary arts,reality competition,",25,2,"Terry Ingram,"
"43228",43228,"악인전","ko","False",0,"/bYmufSoEMGXZMPkRHPVlYZH6rcc.jpg","",581528,"tt10208198",9.636,"/oHlM4abRm6BzrRcz9Nup1uidw9H.jpg","2019-05-15",24945497,110,"Released","Don't let the devil win","The Gangster, the Cop, the Devil","False",7.4,248,"Crime,Action,","Acemaker Movieworks,BA Entertainment,Kiwi Media Group,","","ko,","KR,",1,"police,serial killer,gang,",13,18,"Lee Won-tae,"
"43239",43239,"地久天长","zh","False",125000,"/3wk1H9MhM9LIrswbsUFMGjxZKkp.jpg","https://www.curzonartificialeye.com/so-long-my-son/",493899,"tt9581076",9.446,"/jGTDkdY7wFP2lIC0aqC1fjNIhhV.jpg","2019-03-15",0,185,"Released","","So Long, My Son","False",8.1,85,"Drama,Family,","Dongchun Films (Beijing),","","zh,","CN,",0,"",9,20,"Wang Xiaoshuai,"
"43241",43241,"Synonymes","fr","False",2500000,"/jlhdhXuTo2qzV7J20CXV2nJev3K.jpg","",501590,"tt7016254",9.422,"/4Jh2h0XsUBFxxeRgDUdfrDjVgFz.jpg","2019-02-28",242483,123,"Released","","Synonyms","False",6,64,"Drama,","SBS Productions,ARTE France Cinéma,","","fr,he,en,","FR,DE,IL,",0,"",29,12,"Nadav Lapid,"
"43243",43243,"The La Llorona Curse","en","False",15000,"/2loHXVCbKRcZpUbMrAMovN20dfo.jpg","",603945,"",9.373,"/5TlQSWf9sdiWstDyUsBBsqwbwmP.jpg","2019-04-08",0,78,"Released","HIDE THE CHILDREN","The La Llorona Curse","False",6,4,"Horror,","Dark Lightning Films,","","en,","US,",0,"curse,found footage,la llorona,",3,9,"Damir Catic,"
"43247",43247,"iमणिकर्णिका","hi","False",17500000,"/vHmD89xoU37daeCEHcCXcnTojZB.jpg","",491622,"tt6903440",9.307,"/kbTzlKKnZHZ8RYulknO4xqQOJ24.jpg","2019-01-25",0,148,"Released","","Manikarnika: The Queen of Jhansi","False",6.8,25,"History,Drama,Action,","Kairos Kontent Studios,Zee Studios,","","hi,","IN,",0,"queen,invasion,rebellion,british invasion,jhansi,",30,83,"Radha Krishna Jagarlamudi,"
"43248",43248,"We Take the Low Road","en","False",250000,"/2Q2hHOwwVm6speS081CQura0vau.jpg","https://www.lowroadmovie.com/",506410,"tt6837832",9.299,"/qh8Ix2UUgz1cJZyEeIa4D8YKdcM.jpg","2019-05-23",0,0,"Released","","We Take the Low Road","False",5.1,7,"Western,Drama,","","","en,","US,",0,"",28,19,"Jerry Spears,"
"43254",43254,"러브 유어셀프 인 서울","ko","False",0,"/8GXkzHTvuj3ftethkrqW330LJKz.jpg","http://loveyourselfinseoul.film/",568300,"tt9448868",9.167,"/1u0rtWPgYfAWmqveXOsQDvMRODD.jpg","2019-01-26",13,113,"Released","","BTS World Tour: Love Yourself in Seoul","False",9.1,202,"Music,Documentary,","Big Hit Entertainment,CJ Entertainment,CJ CGV,","","ko,","KR,",0,"seoul, south korea,idol,concert,k-pop,idol group,",7,2,"Son Sung-deuk,"
"43274",43274,"Organize İşler: Sazan Sarmalı","tr","False",0,"/uDvaeQ6jL4gHvUj8CioumPIcvJ3.jpg","https://www.bkmonline.net/tr/filmler/organize-isler-sazan-sarmali",577990,"tt8442644",8.856,"/x9RSGVeYe8f2mlEW8Kfo9wuHTz8.jpg","2019-02-01",9831515,121,"Released","","Money Trap","False",5.7,55,"Comedy,Crime,Action,","BKM,CJ Entertainment Turkey,","Magic Carpet Ride Collection","tr,","TR,",0,"organize,",17,3,"Yılmaz Erdoğan,"
"43275",43275,"Beats","en","False",25000,"/z5dvDa9LYH7du3aaaOQvQ4YNUP.jpg","",493141,"tt7524414",8.847,"/ePdzn7taDXD1cR8uZjYF8qRT3IR.jpg","2019-05-17",310827,100,"Released","","Beats","False",6.3,23,"Drama,Comedy,Crime,","Rosetta Productions,","","en,","GB,",0,"friendship,rave culture,",13,8,"Brian Welsh,"
"43302",43302,"Compromessi sposi","it","False",1678462,"/6kj49UGOL5SVxQYznSQrNK6I8WW.jpg","",570454,"tt9221510",8.409,"/9D1yk79TLvxHLh5608IbJ5q28Hf.jpg","2019-01-24",0,93,"Released","","Married compromises","False",5,74,"Comedy,","Vision Distribution,","","it,","IT,GB,",0,"",8,5,"Francesco Miccichè,"
"43306",43306,"Bit","en","False",1500000,"/dDbAjEbkNn6woNknHHwzYgdwLJc.jpg","",533985,"tt8425034",8.347,"/9SlKmu0a1G1eihI29WMQogBWgzr.jpg","2019-05-24",0,90,"Released","Let MEN be the ones who are afraid to jog at night","Bit","False",5.2,15,"Horror,Comedy,","","","en,","US,",1,"vampire,punk,bad luck,blood,feminist,los angeles, california,city,",15,58,"Brad Michael Elmore,"
"43316",43316,"Гости","ru","False",0,"/7oACGfZo31AEg722XVohvOetm19.jpg","",541977,"tt10260294",8.131,"/zaW2pIRgWOVmNVwYr3vXyTcmupo.jpg","2019-03-07",493857,87,"Released","Don't Let Them In","Guests","False",6,35,"Horror,Thriller,Romance,","","","ru,","RU,",0,"horror,",8,9,"Evgeniy Abyzov,"
"43328",43328,"Братство","ru","False",4302540,"/vhCoKNu3HkVCFCV2E2SNqxbOC3z.jpg","",512954,"tt8615732",7.939,"/3DNZnzuLzUCIcfQZZz4gT7epvx7.jpg","2019-05-10",731827,112,"Released","The War Is Over. Not Their Mission.","Leaving Afghanistan","False",6.8,26,"Drama,Action,","Germes Film,Cinema Fund,Pavel Lungin Studios,","","ru,","RU,",0,"",20,7,"Pavel Lungin,"
"43330",43330,"Modalità aereo","it","False",0,"/71k2TQrS1VtGn7Jt4Tlc4OgK2Mx.jpg","",575113,"tt8906022",7.916,"/c37TVlmLVpXevLAZvYIl9JrROiX.jpg","2019-02-21",1548450,100,"Released","","Modalità aereo","False",6.1,120,"Comedy,","Casanova Multimedia,Eliseo Cinema,Rai Cinema,01 Distribution,","","it,","IT,",0,"airplane flight,plane,",17,3,"Fausto Brizzi,"
"43333",43333,"Non ci resta che il crimine","it","False",0,"/sFazY2Jp6tkEsWIqCWlQxC6hP1Y.jpg","",563907,"tt7475206",7.871,"/rOVzl7DcuSyDueLqF5xqdBj2GPJ.jpg","2019-01-10",4695495,0,"Released","","All You Need is Crime","False",5.9,298,"Comedy,","Rai Cinema,01 Distribution,IIF - Lucisano Media Group,","Non ci resta che il crimine - Collezione","it,","IT,",0,"",19,11,"Massimiliano Bruno,"
"43341",43341,"Tõde ja Õigus","et","False",2758542,"/aF6ZNNt254abdvywjjvvRTf8DOn.jpg","http://allfilm.ee/et/projektid/tode-ja-oigus/",583841,"tt5593384",7.762,"/3DlnBv5lJxyS38fhiadkgD7eSvF.jpg","2019-02-22",0,165,"Released","How much shall you need to sacrifice for your dream?","Truth and Justice","False",7.8,27,"Drama,History,","Allfilm,","","et,","EE,",0,"human vs nature,society,rural area,conflict,historical,farmland,family,character study,crisis of faith,neighbor neighbor relationship,19th century,struggle,russian empire,hard work,estonian,",47,11,"Tanel Toom,"
"43354",43354,"Exfiltrés","fr","False",0,"/h7O1Fsb0GzqkwANrBI3OXLeN69h.jpg","https://playtime.group/film/5e539aa01bf81e41842ceeff",579273,"tt6100286",7.632,"/a2gYwJLFUQhJR3oQLQqRpGPJppT.jpg","2019-03-06",176372,103,"Released","","Escape From Raqqa","False",6.1,39,"Drama,Thriller,","Epithète Films,OCS,Ciné+,Playtime,","","ar,en,fr,tr,","FR,",0,"paris, france,husband wife relationship,based on a true story,religious fundamentalism,istanbul, turkey,isis (daesh),syrian civil war,raqqa, syria,",60,55,"Emmanuel Hamon,"
"43392",43392,"Lazarat","en","False",2000000,"/44iIPJCuiOsXafmpPJz6DAKc7Ii.jpg","",541768,"tt5524630",7.242,"/hVdprSVDW1ImqXYBt6cOUzqttF7.jpg","2019-03-29",0,103,"Released","Heroes will rise","The Brave","False",6.3,4,"Action,Thriller,Crime,","Mercury Films,","","en,","US,",0,"drug traffic,albania,cop,based on a true story,marijuana,infamy,deceit,narcotics,drug production,",10,23,"William Kaufman,"
"43393",43393,"The Haunting of Sharon Tate","en","False",0,"/zdflYQq9lduEnxlEQ1fWoyleSzd.jpg","",503706,"tt7976208",7.236,"/qzIQjfKmrTKf25y3N3VU88bFn8H.jpg","2019-04-05",68904,94,"Released","Based on a True Story of one of the most Horrific Murders in History","The Haunting of Sharon Tate","False",4.6,135,"Horror,Thriller,","Voltage Pictures,ETA films,1428 Films,Green Light Pictures,Skyline Entertainment,","","en,","US,",2,"based on a true story,",8,18,"Daniel Farrands,"
"43408",43408,"The Standoff at Sparrow Creek","en","False",450000,"/svlMtjtTjzrJscBddEvZ7sFACum.jpg","",516630,"tt5304996",7.128,"/uCyDJGQ54vcCclNqa6nLcSqH3DQ.jpg","2019-01-18",0,88,"Released","","The Standoff at Sparrow Creek","False",6.3,56,"Drama,Thriller,Mystery,","Cinestate,Look to the Sky Films,Madhouse Entertainment,Torfoot Films,XYZ Films,Zero Trans Fat Productions,","","en,","US,",0,"militia,radio,shooting,ex-cop,interrogation,police funeral,warehouse,investigate,",10,25,"Henry Dunham,"
"43419",43419,"Olympic Dreams","en","False",0,"/Av1IQdnL1n4Y8rvVms8ygRxenHi.jpg","",575941,"tt8964214",7.024,"/mQxTK2Tg8YKNJFpg6bt48IoG7py.jpg","2019-03-10",29,83,"Released","","Olympic Dreams","False",6.6,9,"Comedy,Drama,","","","en,","KR,US,",0,"",5,18,"Jeremy Teicher,"
"43424",43424,"Scream, Queen! My Nightmare on Elm Street","en","False",250000,"/trYTl7GCNwabtzGqL4zK32JKcuA.jpg","http://www.screamqueendocumentary.com/",321066,"tt5123896",6.932,"/9CPjyKFKz4gNWE116mLB744pmj6.jpg","2019-04-05",0,99,"Released","The claws are out.","Scream, Queen! My Nightmare on Elm Street","False",6.9,16,"Documentary,","The End Productions,","","en,","US,",0,"homophobia,interview,hiv,behind the scenes,reunion,hollywood,lgbt,resentment,grudge,scream queen,1980s,fan convention,",13,27,"Tyler Jensen,"
"43455",43455,"Soul Hunters","en","False",85000,"/AlT433WXQLIFTSq0O9AyWPjX1SP.jpg","https://soulhuntersmovie.com/",580914,"tt8196692",6.72,"/e71M2SyLOLl9XkOWjyyR76eo7hP.jpg","2019-02-08",0,101,"Released","","Soul Hunters","False",5,3,"Action,Thriller,","Acevedo Smith Productions,","","en,","US,",0,"martial arts,job,demon,agent,ex special forces,",6,4,"Arturo Acevedo-Smith,"
"43458",43458,"El Chicano","en","False",0,"/r16dQUuZK61sRi8R8SpG8cOcJIt.jpg","",547590,"tt7374952",6.688,"/6LSJL2KHUAxSjDTWA5V5Cr7sNNd.jpg","2019-05-03",1370000,148,"Released","","El Chicano","False",7.2,45,"Drama,Action,Crime,","WarParty Films,","","en,","US,",0,"",18,24,"Ben Hernandez Bray,"
"43462",43462,"Homekilling Queen","en","False",1100000,"/4Hl9UOAm4uXlNaDToAye3akbbgz.jpg","https://www.mylifetime.com/movies/homekilling-queen",601835,"tt8985014",6.675,"/9yPuAIybuNqcg45ud2O2Nvxafn4.jpg","2019-05-11",0,0,"Released","","Homekilling Queen","False",6.8,3,"Drama,TV Movie,","Lifetime,","","en,","CA,",0,"",18,3,"Alexandre Carrière,"
"43464",43464,"Born a King","en","False",0,"/ofCA7lSHK4s1tiullewCIK6oOaJ.jpg","http://www.celticfilms.co.uk/entertainment/work43.php",501591,"tt6718730",6.663,"/otdzZLvmld0BDmxFlB2DxVUKGSx.jpg","2019-04-25",844774,103,"Released","","Born a King","False",8.2,10,"Drama,History,","Celtic Films Entertainment,Arena Audiovisual,","","ar,en,","ES,GB,",0,"",14,13,"Agustí Villaronga,"
"43469",43469,"Breaking Barbi","en","False",1000000,"/nCJ9Qdt157tLPK0ARP3gN59epJQ.jpg","http://stormgodstudios.com/BREAKINGBARBI/",506826,"tt7710160",6.622,"/51WnU2ELxfOiV3zENCstdYPPMvi.jpg","2019-02-15",0,90,"Released","STOP THE SELFIES, SAVE THE WORLD","Breaking Barbi","False",2.8,5,"Comedy,Science Fiction,","STORMGOD STUDIOS,WE ARE VANGUARD FILMS,","","en,","US,",0,"wilderness,blonde,alien contact,fitness model,dating apps,",10,6,"Edward G. Negron,"
"43476",43476,"자전차왕 엄복동","ko","False",12547000,"/gHHEEAnCnv5AUeTzmg4yjtasiOQ.jpg","",571783,"tt9764654",6.59,"/cMoegl92GWJApMp5mVdp1bt00j3.jpg","2019-02-27",1091477,116,"Released","","Race to Freedom: Um Bok-dong","False",7.4,8,"Drama,","Celltrion Entertainment,","","ko,","KR,",0,"resistance,bike,japanese occupation of korea,",17,12,"Kim Yoo-sung,"
"43537",43537,"Миллиард","ru","False",0,"/2ZwP2VPRIc0AqqLL1aPqIDD9QZ5.jpg","",567801,"tt10214842",6.199,"/wQMD770rataowz3W142NxVim70M.jpg","2019-04-18",6740201,101,"Released","","Billion","False",4.8,30,"Comedy,Action,","RSS Production,","","ru,hu,","RU,",0,"",13,12,"Roman Prygunov,"
"43542",43542,"Crossbreed","en","False",3500000,"/h010iB8iK9LNdW9XcxlVwpBOnal.jpg","https://www.uncorkedentertainment.com/film/crossbreed/",514755,"tt5258074",6.167,"/rxF0LQAnKt1AWs9WIrhHcF9ygD.jpg","2019-02-05",0,86,"Released","This Is War","Crossbreed","False",4.4,10,"Action,Science Fiction,Thriller,","Jaguar Motion Pictures,Jaguar Cinema,","","en,","US,",0,"casino,cyborg,biological weapon,future,invasion,ufo,murder,alien,military,top secret,",9,46,"Brandon Slagle,"
"43543",43543,"Incident at Montauk","en","False",7000,"/3vZvgDdgdCWAbvELiA21uAFhu9z.jpg","",591180,"tt8717296",6.166,"/xW8IgkpKPICmBeLjBi4SXFu48Zb.jpg","2019-03-26",0,60,"Released","Witness the horrifying truth.","Incident at Montauk","False",3.2,3,"Horror,Science Fiction,Mystery,","DeadFi Productions,","","","US,",0,"ufo,found footage,",4,5,"Owen Mulligan,"
"43550",43550,"名探偵コナン 紺青の拳（フィスト）","ja","False",0,"/wf6VDSi4aFCZfuD8sX8JAKLfJ5m.jpg","https://www.conan-movie.jp/",566555,"tt9501310",6.147,"/jUfCBwhSTE02jTN9REJbHm2lRL8.jpg","2019-04-12",115570314,109,"Released","","Detective Conan: The Fist of Blue Sapphire","False",5.8,75,"Animation,Action,Drama,Mystery,Comedy,","TMS Entertainment,","Detective Conan Collection","en,ja,","JP,",0,"shounen,anime,",26,3,"Tomoka Nagaoka,"
"43558",43558,"Les plus belles années d'une vie","fr","False",0,"/rH6kpQAW7MICh95WE4cnM5CbvAS.jpg","",582887,"tt9075612",6.042,"/41jZAOJvZRj4e1jshl3sFzKqHnR.jpg","2019-05-22",1873079,90,"Released","","The Best Years of a Life","False",6.6,48,"Drama,Romance,Comedy,","France 2 Cinéma,Les Films 13,Davis Films,France Télévisions,SofiTVciné 6,","一个男人和一个女人（系列）","it,fr,","FR,",0,"",13,18,"Claude Lelouch,"
"43560",43560,"The Challenger Disaster","en","False",175000,"/6d727J0fUhCa7WBwFkT5CNSPBht.jpg","https://thechallengerdisaster.com/",577826,"tt7783966",6.02,"/a8ZsRlj8t60r03MFvzOba38SgZP.jpg","2019-01-25",0,98,"Released","The most tragic disaster in American space history...and they saw it coming","The Challenger Disaster","False",5.4,9,"Drama,History,","Vision Makers,","","en,","US,",0,"nasa,explosion,space shuttle,cape canaveral,inspired by a true story,launch,",7,3,"Nathan VonMinden,"
